1.2527748942375183e-01 3.8304224610328674e-01 9.1519623994827271e-01 1.2981330044567585e-02 1.1366374790668488e-01 3.8302950561046600e-02
4.3777760863304138e-01 2.7963101863861084e-01 8.5449248552322388e-01 -3.7857279181480408e-02 1.7010101675987244e-01 1.4236000133678317e-03
1.8212594091892242e-01 -1.3371287845075130e-02 9.8318433761596680e-01 4.8689399845898151e-03 3.7962369620800018e-02 4.5867629349231720e-02
-2.8025212883949280e-01 3.4069731831550598e-01 8.9743191003799438e-01 -5.7180549949407578e-02 4.0918830782175064e-02 4.6301338821649551e-02
2.9001662135124207e-01 1.8923610448837280e-01 9.3812584877014160e-01 -4.5209068804979324e-02 3.8839101791381836e-02 4.4503770768642426e-02
3.3767563104629517e-01 9.2999178171157837e-01 -1.4522591233253479e-01 -3.3761490136384964e-02 1.2617875635623932e-01 1.7132300417870283e-03
2.3805056512355804e-01 4.9163934588432312e-01 8.3762919902801514e-01 -5.0242271274328232e-02 1.5773746371269226e-01 9.3944501131772995e-03
5.5866563320159912e-01 -7.0555233955383301e-01 4.3599152565002441e-01 -2.1216949447989464e-02 1.5887938439846039e-01 -4.6923700720071793e-03
1.6597607731819153e-01 8.8255488872528076e-01 4.3994188308715820e-01 -5.6472949683666229e-02 1.5778405964374542e-01 8.1786504015326500e-03
9.3354746699333191e-02 3.5891765356063843e-01 9.2868894338607788e-01 -5.2802059799432755e-02 4.1319858282804489e-02 4.6169798821210861e-02
2.6045128703117371e-01 4.5574641227722168e-01 8.5115236043930054e-01 -4.9960341304540634e-02 4.3101951479911804e-02 4.4462651014328003e-02
-5.6238323450088501e-01 -7.8280881047248840e-02 8.2316297292709351e-01 -2.9748750850558281e-02 3.6539860069751740e-02 5.2493311464786530e-02
2.6462480425834656e-01 2.0451541244983673e-01 9.4241565465927124e-01 -3.5438900813460350e-03 4.2659770697355270e-02 4.7541528940200806e-02
1.7015652358531952e-01 4.4458765536546707e-02 9.8441362380981445e-01 4.9304901622235775e-03 4.1982658207416534e-02 4.5723389834165573e-02
-5.7720363140106201e-01 2.1521128714084625e-01 -7.8773093223571777e-01 -3.9088178426027298e-02 1.6872020065784454e-01 -1.1924680322408676e-02
-1.8639864027500153e-01 7.0970493555068970e-01 6.7939269542694092e-01 -5.6901000440120697e-02 4.5437000691890717e-02 4.3236959725618362e-02
2.7213418483734131e-01 3.0032497644424438e-01 9.1419249773025513e-01 -4.1244879364967346e-02 4.3098889291286469e-02 4.2129561305046082e-02
-3.8011008501052856e-01 5.0591236352920532e-01 7.7431839704513550e-01 -2.6471979916095734e-02 4.5034531503915787e-02 5.1219459623098373e-02
1.2760548293590546e-01 3.3755204081535339e-01 9.3261748552322388e-01 -2.1866969764232635e-02 4.4022928923368454e-02 5.3243800997734070e-02
4.9460256099700928e-01 3.1265208125114441e-01 8.1093585491180420e-01 -3.6996249109506607e-02 1.6899301111698151e-01 1.3256300007924438e-03
6.0255384445190430e-01 6.9966810941696167e-01 3.8391855359077454e-01 -6.7216590046882629e-02 1.6171340644359589e-01 -1.3733710162341595e-02
-5.8235161006450653e-02 7.8132784366607666e-01 6.2139803171157837e-01 4.9760058522224426e-02 7.0235222578048706e-02 2.3732019588351250e-02
7.7823981642723083e-02 7.4695473909378052e-01 6.6030448675155640e-01 -4.9186639487743378e-02 4.6411231160163879e-02 4.1170038282871246e-02
1.6164611279964447e-01 5.1856446266174316e-01 8.3961981534957886e-01 -4.4590380042791367e-02 4.3797988444566727e-02 4.2685460299253464e-02
2.1480098366737366e-02 4.4137859344482422e-01 8.9706385135650635e-01 -4.3686468154191971e-02 4.7154501080513000e-02 4.0286310017108917e-02
-4.6389296650886536e-02 6.2401574850082397e-01 7.8003352880477905e-01 -2.2491950541734695e-02 4.6513620764017105e-02 5.1885310560464859e-02
2.1685975790023804e-01 2.3732018470764160e-01 9.4691658020019531e-01 -6.5174200572073460e-03 4.5036200433969498e-02 4.7502778470516205e-02
-3.6693237721920013e-02 -7.9259639978408813e-01 6.0864150524139404e-01 3.7699000677093863e-04 4.4935788959264755e-02 4.6519931405782700e-02
7.7062243223190308e-01 5.7440477609634399e-01 2.7604395151138306e-01 3.4023918211460114e-02 1.1353878676891327e-01 2.4595279246568680e-02
6.3029199838638306e-01 2.0487356185913086e-01 7.4883824586868286e-01 -2.6467900723218918e-02 1.8104250729084015e-01 -8.0811697989702225e-03
1.4616981148719788e-01 7.2787386178970337e-01 6.6995078325271606e-01 -1.7533469945192337e-02 4.7964248806238174e-02 4.8829630017280579e-02
-1.0374496132135391e-01 -7.0554256439208984e-01 7.0103257894515991e-01 -7.0012598298490047e-03 4.6416521072387695e-02 4.7485541552305222e-02
1.6122043132781982e-01 -6.8919730186462402e-01 7.0640999078750610e-01 5.9862299822270870e-03 4.6689141541719437e-02 4.9073621630668640e-02
4.0932789444923401e-01 -5.6901156902313232e-01 7.1321564912796021e-01 9.1007202863693237e-03 4.8474490642547607e-02 4.9353189766407013e-02
2.4282248690724373e-02 5.3897887468338013e-01 8.4196925163269043e-01 -3.5453699529170990e-02 1.1244768649339676e-01 3.5055410116910934e-02
2.5164086371660233e-02 5.1279348134994507e-01 8.5814309120178223e-01 -7.5983196496963501e-02 1.3820800185203552e-01 4.9216579645872116e-02
8.0320283770561218e-02 -5.6148350238800049e-01 8.2358050346374512e-01 3.4838441759347916e-02 4.3153408914804459e-02 2.8954310342669487e-02
-7.4241906404495239e-02 9.0433079004287720e-01 4.2032587528228760e-01 -5.2655551582574844e-02 4.8494219779968262e-02 3.8731191307306290e-02
-1.3287359476089478e-01 5.8206892013549805e-01 8.0220967531204224e-01 -4.7378938645124435e-02 4.8456668853759766e-02 3.9126791059970856e-02
2.3924943059682846e-02 3.0276873707771301e-01 9.5276373624801636e-01 -3.8933750241994858e-02 4.6364270150661469e-02 4.0364779531955719e-02
-3.0983528494834900e-01 7.3103654384613037e-01 6.0793721675872803e-01 -2.6468940079212189e-02 4.7816429287195206e-02 4.9322590231895447e-02
3.2147250603884459e-03 8.2518959045410156e-01 5.6484675407409668e-01 -2.2365789860486984e-02 4.8073649406433105e-02 5.0126500427722931e-02
-2.9683917760848999e-01 -5.3715431690216064e-01 7.8952628374099731e-01 -1.3373429886996746e-02 4.7892410308122635e-02 4.7883849591016769e-02
-2.7210080623626709e-01 -5.0797623395919800e-01 8.1726449728012085e-01 -1.2193489819765091e-02 4.9470301717519760e-02 4.9484491348266602e-02
-7.4336089193820953e-02 -7.3235207796096802e-01 6.7685645818710327e-01 -6.3363998197019100e-04 4.7193061560392380e-02 4.9136899411678314e-02
6.5064892172813416e-02 -5.4092210531234741e-01 8.3855217695236206e-01 2.0656799897551537e-03 5.0104681402444839e-02 5.2290219813585281e-02
-1.3304498791694641e-01 8.1377422809600830e-01 5.6574779748916626e-01 -2.2749269381165504e-02 4.9883879721164703e-02 4.6605519950389862e-02
1.4358210377395153e-02 5.9947437047958374e-01 8.0026519298553467e-01 -1.8002079799771309e-02 4.9917850643396378e-02 4.6947970986366272e-02
-1.9273722171783447e-01 -5.6079244613647461e-01 8.0521064996719360e-01 -7.8036799095571041e-03 5.0169311463832855e-02 5.0988651812076569e-02
-1.1989750713109970e-01 -5.2400505542755127e-01 8.4323382377624512e-01 -2.6843799278140068e-03 5.1247421652078629e-02 5.3186789155006409e-02
7.9330623149871826e-01 5.4549187421798706e-01 2.7037721872329712e-01 -6.3875652849674225e-02 1.6140094399452209e-01 -2.0064210519194603e-02
-3.0301444232463837e-02 -3.7187567353248596e-01 9.2778778076171875e-01 3.2434001564979553e-02 4.5333970338106155e-02 3.0316760763525963e-02
-8.5538029670715332e-01 2.9035516083240509e-02 -5.1718616485595703e-01 -8.8064573705196381e-02 1.2496764212846756e-01 5.7411997113376856e-04
1.4828243851661682e-01 4.3243074417114258e-01 8.8939082622528076e-01 -4.1503708809614182e-02 1.6748511791229248e-01 3.2765900250524282e-03
8.5294884443283081e-01 4.7849535942077637e-01 2.0861552655696869e-01 -6.4457006752490997e-02 1.5342891216278076e-01 -5.1180399022996426e-03
2.0856416225433350e-01 2.4334235489368439e-01 9.4725149869918823e-01 -3.4303188323974609e-02 5.0520151853561401e-02 3.8286019116640091e-02
-3.3072394132614136e-01 8.0462443828582764e-01 4.9315443634986877e-01 -2.2949399426579475e-02 5.1020648330450058e-02 4.3926451355218887e-02
-2.9224011301994324e-01 -3.7403842806816101e-01 8.8016533851623535e-01 -1.4354709535837173e-02 5.4428201168775558e-02 5.0710309296846390e-02
-5.9198047965764999e-02 -1.5262639522552490e-01 9.8650938272476196e-01 1.3773100217804313e-03 5.2302710711956024e-02 5.3149010986089706e-02
1.0548540949821472e-01 -2.1303045749664307e-01 9.7133457660675049e-01 3.6285000387579203e-03 5.3198639303445816e-02 5.3422711789608002e-02
3.0929982662200928e-01 -4.0474975109100342e-01 8.6052960157394409e-01 8.0723799765110016e-03 5.1574140787124634e-02 5.1773559302091599e-02
3.5752350091934204e-01 2.7045190334320068e-01 8.9388632774353027e-01 -7.2665892541408539e-02 1.3005581498146057e-01 5.1668200641870499e-02
-1.4589193463325500e-01 -3.5338494926691055e-02 9.8866915702819824e-01 3.7992779165506363e-02 4.9793198704719543e-02 3.1902018934488297e-02
-2.9292928054928780e-02 -3.1125244498252869e-01 9.4987571239471436e-01 3.8497261703014374e-02 4.8062399029731750e-02 3.1737450510263443e-02
4.6915259957313538e-01 8.6098885536193848e-01 1.9645369052886963e-01 2.1503509953618050e-02 1.2563988566398621e-01 2.1252619102597237e-02
-9.3653291463851929e-01 -2.2849786281585693e-01 -2.6588478684425354e-01 -7.6481327414512634e-02 1.4827412366867065e-01 -8.9376196265220642e-03
-7.3298513889312744e-01 -2.2978697717189789e-01 -6.4025837182998657e-01 -8.7240412831306458e-02 1.1967212706804276e-01 -1.7812999431043863e-04
-1.9790579378604889e-01 6.9788181781768799e-01 6.8832713365554810e-01 -4.3719958513975143e-02 1.6822737455368042e-01 2.3425000254064798e-03
-1.0124009847640991e-01 7.9782503843307495e-01 5.9432792663574219e-01 -4.0652200579643250e-02 1.2266506254673004e-01 2.6290299370884895e-02
-6.6902333498001099e-01 1.0474848002195358e-01 7.3582309484481812e-01 -4.6686179935932159e-02 5.4570719599723816e-02 3.7587370723485947e-02
-2.2639910876750946e-01 1.6232910752296448e-01 9.6041280031204224e-01 -4.4071748852729797e-02 5.1058251410722733e-02 3.8977809250354767e-02
8.5762724280357361e-02 1.0257124900817871e-01 9.9102163314819336e-01 -3.8144111633300781e-02 5.0599601119756699e-02 3.9302159100770950e-02
-4.9965447187423706e-01 7.0229172706604004e-01 5.0708162784576416e-01 -1.9875770434737206e-02 5.1607709378004074e-02 4.6142000705003738e-02
-4.9719685316085815e-01 -3.7221437692642212e-01 7.8374212980270386e-01 -1.6911249607801437e-02 5.1843550056219101e-02 4.8459321260452271e-02
-3.9589145779609680e-01 -3.6332631111145020e-01 8.4336465597152710e-01 -1.6249189153313637e-02 5.4292108863592148e-02 5.0306938588619232e-02
-2.6308786869049072e-01 -3.4385529160499573e-01 9.0141457319259644e-01 -1.0446540080010891e-02 5.3685970604419708e-02 5.1958609372377396e-02
-2.3736907541751862e-01 -1.5981829166412354e-01 9.5818269252777100e-01 -4.3090898543596268e-03 5.4467499256134033e-02 5.3908251225948334e-02
2.3926736414432526e-01 -1.4382515847682953e-01 9.6024245023727417e-01 7.8152697533369064e-03 5.5050678551197052e-02 5.2750248461961746e-02
7.9446136951446533e-01 4.9406880140304565e-01 -3.5316744446754456e-01 3.7955090403556824e-02 1.0488709807395935e-01 -3.2031799200922251e-03
-1.7502041161060333e-01 -1.7028888687491417e-02 9.8441755771636963e-01 -7.9003788530826569e-02 1.2850549817085266e-01 5.3149338811635971e-02
-2.7793473005294800e-01 4.5402586460113525e-01 8.4652984142303467e-01 -7.9778991639614105e-02 1.3448894023895264e-01 5.0990290939807892e-02
6.4674568176269531e-01 3.0118048191070557e-01 7.0072126388549805e-01 -5.9129700064659119e-02 1.5039712190628052e-01 3.4489538520574570e-02
3.0334013700485229e-01 5.9432840347290039e-01 7.4482113122940063e-01 -6.5691791474819183e-02 1.4961817860603333e-01 3.8160979747772217e-02
3.1584614515304565e-01 8.8301146030426025e-01 3.4717705845832825e-01 -3.1951658427715302e-02 1.2518393993377686e-01 1.9400579854846001e-02
3.4525814652442932e-01 7.8052341938018799e-01 5.2113342285156250e-01 -6.9372586905956268e-02 1.6061775386333466e-01 -9.1904997825622559e-03
8.6991482973098755e-01 3.7368479371070862e-01 3.2188194990158081e-01 -4.5225501060485840e-02 1.2935459613800049e-01 2.0377520471811295e-02
-1.4209723472595215e-01 -1.4105406403541565e-01 9.7975105047225952e-01 -4.1879110038280487e-02 5.6164391338825226e-02 3.9796698838472366e-02
1.2241369485855103e-01 7.0112757384777069e-02 9.8999953269958496e-01 -3.0614839866757393e-02 5.4412651807069778e-02 3.6694288253784180e-02
-3.5506632924079895e-01 7.8145885467529297e-01 5.1307892799377441e-01 -2.4787599220871925e-02 5.2606221288442612e-02 4.0839761495590210e-02
-7.7088612318038940e-01 -1.2024854868650436e-01 6.2551963329315186e-01 -2.1588860079646111e-02 5.6836921721696854e-02 4.5467041432857513e-02
1.2920086085796356e-01 -1.9084788858890533e-01 9.7307974100112915e-01 -2.4264000239782035e-04 5.4536018520593643e-02 5.4641198366880417e-02
-3.8864970207214355e-01 -2.3358331620693207e-01 8.9128571748733521e-01 -8.0900512635707855e-02 1.2558713555335999e-01 5.2155371755361557e-02
6.9193303585052490e-01 1.5309402346611023e-01 7.0554298162460327e-01 -2.9996210709214211e-02 1.7811137437820435e-01 -5.2358200773596764e-03
-2.0146994292736053e-01 -6.5176258794963360e-03 9.7947299480438232e-01 3.5515390336513519e-02 5.0449568778276443e-02 3.1439829617738724e-02
1.0752536356449127e-01 -1.1405435949563980e-01 9.8763853311538696e-01 4.3315548449754715e-02 5.2145548164844513e-02 3.2492108643054962e-02
9.4160467386245728e-02 8.5334151983261108e-01 5.1277875900268555e-01 -6.3938543200492859e-02 1.5262699127197266e-01 3.4481070935726166e-02
-4.8213207721710205e-01 -1.0772917419672012e-01 8.6944991350173950e-01 -4.4489439576864243e-02 6.1077710241079330e-02 3.9545319974422455e-02
1.7538115382194519e-01 -1.7119543254375458e-01 9.6950173377990723e-01 -3.8979899138212204e-02 5.7996269315481186e-02 4.0151391178369522e-02
-6.8871772289276123e-01 -5.9845668077468872e-01 -4.0928891301155090e-01 -7.9087726771831512e-02 1.7044487595558167e-01 -4.1373170912265778e-02
-8.1654980778694153e-02 -2.8599876165390015e-01 9.5474451780319214e-01 -4.6247299760580063e-03 5.7759650051593781e-02 5.3990710526704788e-02
-1.6236472129821777e-01 3.4184671938419342e-02 9.8613852262496948e-01 -1.4985499437898397e-03 5.5925481021404266e-02 5.4630801081657410e-02
1.4975355565547943e-01 -2.7673217654228210e-01 9.4920665025711060e-01 5.1981699652969837e-03 5.7017989456653595e-02 5.3423531353473663e-02
2.4984804913401604e-02 7.0377212762832642e-01 7.0998626947402954e-01 3.0920000426704064e-05 1.2315745651721954e-01 3.4749660640954971e-02
7.7122861146926880e-01 6.1522734165191650e-01 1.6340644657611847e-01 3.3568300306797028e-02 1.1523716151714325e-01 2.1798409521579742e-02
-1.6009509563446045e-01 2.4901756644248962e-01 9.5517534017562866e-01 3.8686301559209824e-02 5.6450590491294861e-02 3.1188929453492165e-02
3.3152464032173157e-01 -8.3136551082134247e-02 9.3977642059326172e-01 -3.4385781735181808e-02 5.4095998406410217e-02 3.8060288876295090e-02
-1.6767506301403046e-01 -2.7355763316154480e-01 9.4712793827056885e-01 -8.5308300331234932e-03 6.0159418731927872e-02 5.5308949202299118e-02
-5.7125672698020935e-02 -2.3572547733783722e-01 9.7013926506042480e-01 -4.4023999362252653e-04 5.8343410491943359e-02 5.4483409970998764e-02
-7.8530722856521606e-01 -5.8130681514739990e-01 2.1301408112049103e-01 -9.1078728437423706e-02 1.1506036669015884e-01 4.0141809731721878e-02
-1.4873090386390686e-01 1.6725951433181763e-01 9.7462981939315796e-01 4.0775481611490250e-02 5.4557491093873978e-02 3.2014738768339157e-02
6.5861999988555908e-02 2.1372382342815399e-01 9.7467142343521118e-01 4.5636881142854691e-02 5.7402618229389191e-02 3.1992219388484955e-02
3.8970732688903809e-01 8.4373563528060913e-01 3.6910471320152283e-01 2.0358849316835403e-02 1.2448746711015701e-01 2.5906339287757874e-02
-2.2743380069732666e-01 9.3119752407073975e-01 -2.8485968708992004e-01 -1.4169700443744659e-02 1.2767891585826874e-01 1.3080500066280365e-03
-3.7088659405708313e-01 -3.5086178779602051e-01 8.5984826087951660e-01 -1.1987590231001377e-02 5.7493209838867188e-02 5.2752420306205750e-02
1.0212402045726776e-01 -4.4229266047477722e-01 8.9103752374649048e-01 3.2514499034732580e-03 5.9828639030456543e-02 5.5464301258325577e-02
-2.3050723969936371e-01 7.6977854967117310e-01 5.9523725509643555e-01 -1.2395240366458893e-02 1.2264726310968399e-01 3.3588279038667679e-02
3.4376686811447144e-01 6.9053125381469727e-01 6.3638895750045776e-01 1.3813779689371586e-02 1.2322188168764114e-01 3.2502591609954834e-02
-1.7983517050743103e-01 9.7058212757110596e-01 1.6009284555912018e-01 -7.7004313468933105e-02 1.5521280467510223e-01 2.4534769356250763e-02
6.1443030834197998e-02 -1.5718223154544830e-01 9.8565644025802612e-01 -2.8001360595226288e-02 6.1075419187545776e-02 3.7471208721399307e-02
-6.1897039413452148e-02 -3.9835819602012634e-01 9.1513901948928833e-01 -8.5479998961091042e-04 6.0593519359827042e-02 5.5824808776378632e-02
7.8317210078239441e-02 5.7958179712295532e-01 8.1114196777343750e-01 -3.8050200790166855e-02 1.1527068167924881e-01 3.3178541809320450e-02
-3.2711076736450195e-01 8.1587088108062744e-01 4.7681581974029541e-01 -1.6231339424848557e-02 1.2382941693067551e-01 2.9576990753412247e-02
5.2917623519897461e-01 -4.9851053953170776e-01 6.8662929534912109e-01 -2.5373550131917000e-02 1.5840011835098267e-01 -1.4801300130784512e-03
5.0572829786688089e-04 9.5226019620895386e-01 3.0528727173805237e-01 -6.7818589508533478e-02 1.5454353392124176e-01 3.0233720317482948e-02
-6.5190263092517853e-02 -3.1126338243484497e-01 9.4808512926101685e-01 -4.3082600459456444e-03 6.1418570578098297e-02 5.5688489228487015e-02
-1.5223702415823936e-02 5.7553708553314209e-01 8.1763398647308350e-01 -3.1958899926394224e-03 1.1912517994642258e-01 3.8349580019712448e-02
-1.0111475735902786e-01 6.7205584049224854e-01 7.3356443643569946e-01 -6.4292401075363159e-03 1.2201090157032013e-01 3.5740889608860016e-02
-1.0935693234205246e-01 4.1149243712425232e-01 9.0482872724533081e-01 4.2312961071729660e-02 5.9099148958921432e-02 3.0848419293761253e-02
1.2510654330253601e-01 3.0186715722084045e-01 9.4510561227798462e-01 4.8510011285543442e-02 6.1780758202075958e-02 3.0347250401973724e-02
3.0709803104400635e-01 1.1537236720323563e-01 9.4465863704681396e-01 5.0412289798259735e-02 6.0312610119581223e-02 3.0245060101151466e-02
8.1693284213542938e-02 -1.6445708274841309e-01 9.8299551010131836e-01 -3.9185591042041779e-02 6.3074529170989990e-02 4.1382890194654465e-02
3.3356493711471558e-01 -1.9507105648517609e-01 9.2232406139373779e-01 -3.4448660910129547e-02 6.0780499130487442e-02 3.9543990045785904e-02
-2.4980303645133972e-01 -1.4131174981594086e-01 9.5792979001998901e-01 -1.4746029861271381e-02 6.5583907067775726e-02 5.3730860352516174e-02
6.9932617247104645e-02 -1.6515384614467621e-01 9.8378539085388184e-01 2.6645199395716190e-03 6.2700010836124420e-02 5.6525211781263351e-02
-2.5155293941497803e-01 6.3607567548751831e-01 7.2947168350219727e-01 -1.3991610147058964e-02 1.1962574720382690e-01 3.6251541227102280e-02
2.8563830256462097e-01 4.6243414282798767e-01 8.3938390016555786e-01 1.9659170880913734e-02 1.1236219108104706e-01 3.7545271217823029e-02
6.4913362264633179e-01 6.2784083187580109e-02 7.5807893276214600e-01 -3.2597161829471588e-02 1.7498725652694702e-01 -2.5953100994229317e-03
3.8692180067300797e-02 8.7645971775054932e-01 4.7991794347763062e-01 -2.1513900719583035e-03 9.9437378346920013e-02 4.9849748611450195e-02
-2.8996637463569641e-01 -8.6022621393203735e-01 4.1944044828414917e-01 -5.6001391261816025e-02 6.1830669641494751e-02 2.7931150048971176e-02
-2.4441252648830414e-01 -8.3084774017333984e-01 4.9995446205139160e-01 -5.4707258939743042e-02 6.3461571931838989e-02 3.1670588999986649e-02
-8.9607566595077515e-01 -1.6243165731430054e-01 4.1311550140380859e-01 -5.1307938992977142e-02 6.0521658509969711e-02 3.1434930860996246e-02
-1.2592169642448425e-01 -1.5547642111778259e-01 9.7978109121322632e-01 -4.1979320347309113e-02 6.9629982113838196e-02 4.1824929416179657e-02
2.8641307353973389e-01 -1.8956249952316284e-01 9.3916642665863037e-01 -3.0272489413619041e-02 6.2474660575389862e-02 3.7982221692800522e-02
-2.6576608419418335e-01 -3.0631810426712036e-02 9.6355080604553223e-01 -1.1387860402464867e-02 6.4742460846900940e-02 5.4917998611927032e-02
2.7951106429100037e-01 -4.0274158120155334e-02 9.5929747819900513e-01 6.9544902071356773e-03 6.4700126647949219e-02 5.5599149316549301e-02
9.1391891241073608e-01 2.9855051636695862e-01 -2.7499058842658997e-01 4.3015088886022568e-02 9.7690962255001068e-02 1.0258300462737679e-03
1.4525137841701508e-01 3.7795788049697876e-01 9.1435760259628296e-01 4.0635898709297180e-02 6.1574861407279968e-02 2.9841249808669090e-02
-1.1695171147584915e-01 4.9483406543731689e-01 8.6108160018920898e-01 4.6183560043573380e-02 6.1910111457109451e-02 3.0223399400711060e-02
8.1504148244857788e-01 4.1989952325820923e-01 3.9923909306526184e-01 3.7552960216999054e-02 1.0685291141271591e-01 2.6303470134735107e-02
-9.9375307559967041e-01 7.3726229369640350e-02 8.3781391382217407e-02 -7.8640729188919067e-02 1.6387237608432770e-01 -2.8387790545821190e-02
9.8263293504714966e-01 1.8243354558944702e-01 3.3919498324394226e-02 -6.1996240168809891e-02 1.4761483669281006e-01 -4.3256799690425396e-03
-1.1535532027482986e-01 -9.2055268585681915e-02 9.8904955387115479e-01 -5.7499799877405167e-03 6.5488979220390320e-02 5.6173391640186310e-02
7.0896022021770477e-02 2.1664906293153763e-02 9.9724835157394409e-01 2.5368999922648072e-04 6.5741166472434998e-02 5.6569259613752365e-02
-3.2201656699180603e-01 6.8951922655105591e-01 6.4874386787414551e-01 -2.0542550832033157e-02 1.1979518085718155e-01 3.3003669232130051e-02
4.6125125139951706e-02 8.5288226604461670e-01 5.2006185054779053e-01 4.3155900202691555e-03 1.2782560288906097e-01 2.8646880760788918e-02
-4.4635051488876343e-01 -3.5017597675323486e-01 8.2349741458892822e-01 -4.6549580991268158e-02 6.7652128636837006e-02 3.9635788649320602e-02
-4.1711962223052979e-01 -2.8959509730339050e-01 8.6147886514663696e-01 -1.7420580610632896e-02 6.9659486413002014e-02 5.4089531302452087e-02
-5.9534069150686264e-02 -2.4713942408561707e-01 9.6714931726455688e-01 -1.5242190100252628e-02 7.0909902453422546e-02 5.5004790425300598e-02
-2.7896964550018311e-01 -2.0245569944381714e-01 9.3871593475341797e-01 -1.0282889939844608e-02 6.8926356732845306e-02 5.5289611220359802e-02
1.2388534098863602e-01 -1.8089826405048370e-01 9.7566813230514526e-01 -1.1288999667158350e-04 6.9288201630115509e-02 5.6579791009426117e-02
-1.4068053103983402e-02 6.4227747917175293e-01 7.6634311676025391e-01 -3.6309331655502319e-02 1.1876942962408066e-01 3.0674019828438759e-02
-5.3298670053482056e-01 -8.0199676752090454e-01 2.6967844367027283e-01 -7.0325799286365509e-02 6.3367769122123718e-02 1.9809180870652199e-02
1.3143692910671234e-01 4.2583936452865601e-01 8.9520114660263062e-01 4.3023098260164261e-02 6.3795812427997589e-02 2.8039209544658661e-02
9.0282976627349854e-01 7.6948650181293488e-02 4.2305716872215271e-01 4.2831111699342728e-02 8.5556037724018097e-02 2.7873760089278221e-02
3.9673447608947754e-01 8.7594020366668701e-01 2.7446410059928894e-01 1.6981599852442741e-02 1.2715002894401550e-01 2.2931490093469620e-02
1.6985917091369629e-01 9.7098547220230103e-01 -1.6833016276359558e-01 -4.2121488600969315e-02 1.2825104594230652e-01 1.0751499794423580e-03
3.0293050408363342e-01 7.0357716083526611e-01 6.4281594753265381e-01 1.6329230740666389e-02 1.2251894921064377e-01 3.1375389546155930e-02
-3.0917438864707947e-01 9.2537569999694824e-01 2.1929691731929779e-01 -8.1264160573482513e-02 1.5381172299385071e-01 2.5897830724716187e-02
-2.5962111353874207e-01 1.1237523704767227e-01 -9.5915001630783081e-01 -3.2257869839668274e-02 8.8192597031593323e-02 -2.5130959227681160e-02
-1.0503884404897690e-01 -2.6119518280029297e-01 9.5955407619476318e-01 -1.3774950057268143e-02 7.0887953042984009e-02 5.4695628583431244e-02
1.7434474825859070e-01 -3.6547321826219559e-02 9.8400616645812988e-01 5.2929599769413471e-03 6.8006031215190887e-02 5.5670488625764847e-02
2.2328281402587891e-01 -7.6789841055870056e-02 9.7172427177429199e-01 7.6962499879300594e-03 7.2375603020191193e-02 5.6062150746583939e-02
8.4180310368537903e-02 6.0850268602371216e-01 7.8907424211502075e-01 3.4830600488930941e-03 1.2002635002136230e-01 3.6911949515342712e-02
1.8990606069564819e-01 4.6537971496582031e-01 8.6449837684631348e-01 6.6532501950860023e-03 1.1673562973737717e-01 3.8716338574886322e-02
-9.5954343676567078e-02 6.0998082160949707e-01 7.8658509254455566e-01 4.6086568385362625e-02 6.6473931074142456e-02 2.6808990165591240e-02
